organization_id,original_value,normalized_number,extension,country_code,is_valid,parse_error,use,sequence,organization_original_id,created_at
bc0a8b82-3c1d-5267-b74b-3782ac472481,(999)999-9999,+19999999999,,+1,False,,,595,OR.GH--0818045850--14,2025-10-28T05:30:29.771692
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,596,OR.GH--0818045850--14,2025-10-28T05:30:29.771693
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,597,OR.GH--0818045850--14,2025-10-28T05:30:29.771694
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,598,OR.GH--0818045850--14,2025-10-28T05:30:29.771696
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,599,OR.GH--0818045850--14,2025-10-28T05:30:29.771697
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,600,OR.GH--0818045850--14,2025-10-28T05:30:29.771698
bc0a8b82-3c1d-5267-b74b-3782ac472481,(407)898-5452,+14078985452,,+1,True,,,601,OR.GH--0818045850--14,2025-10-28T05:30:29.771699
bc0a8b82-3c1d-5267-b74b-3782ac472481,(407)898-5452,+14078985452,,+1,True,,,602,OR.GH--0818045850--14,2025-10-28T05:30:29.771700
bc0a8b82-3c1d-5267-b74b-3782ac472481,(407)898-5452,+14078985452,,+1,True,,,603,OR.GH--0818045850--14,2025-10-28T05:30:29.771701
bc0a8b82-3c1d-5267-b74b-3782ac472481,()-,,,,False,(1) The string supplied did not seem to be a phone number.,,604,OR.GH--0818045850--14,2025-10-28T05:30:29.771702
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,605,OR.GH--0818045850--14,2025-10-28T05:30:29.771703
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8900,+12392748900,,+1,True,,,606,OR.GH--0818045850--14,2025-10-28T05:30:29.771704
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,607,OR.GH--0818045850--14,2025-10-28T05:30:29.771706
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,608,OR.GH--0818045850--14,2025-10-28T05:30:29.771707
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,609,OR.GH--0818045850--14,2025-10-28T05:30:29.771708
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,610,OR.GH--0818045850--14,2025-10-28T05:30:29.771709
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,611,OR.GH--0818045850--14,2025-10-28T05:30:29.771710
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,612,OR.GH--0818045850--14,2025-10-28T05:30:29.771711
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,613,OR.GH--0818045850--14,2025-10-28T05:30:29.771712
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,614,OR.GH--0818045850--14,2025-10-28T05:30:29.771713
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,615,OR.GH--0818045850--14,2025-10-28T05:30:29.771714
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,616,OR.GH--0818045850--14,2025-10-28T05:30:29.771715
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,617,OR.GH--0818045850--14,2025-10-28T05:30:29.771717
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,618,OR.GH--0818045850--14,2025-10-28T05:30:29.771718
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,619,OR.GH--0818045850--14,2025-10-28T05:30:29.771719
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,620,OR.GH--0818045850--14,2025-10-28T05:30:29.771720
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,621,OR.GH--0818045850--14,2025-10-28T05:30:29.771721
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,622,OR.GH--0818045850--14,2025-10-28T05:30:29.771724
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,623,OR.GH--0818045850--14,2025-10-28T05:30:29.771725
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,624,OR.GH--0818045850--14,2025-10-28T05:30:29.771726
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,625,OR.GH--0818045850--14,2025-10-28T05:30:29.771727
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,626,OR.GH--0818045850--14,2025-10-28T05:30:29.771728
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,627,OR.GH--0818045850--14,2025-10-28T05:30:29.771729
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,628,OR.GH--0818045850--14,2025-10-28T05:30:29.771730
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,629,OR.GH--0818045850--14,2025-10-28T05:30:29.771732
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,630,OR.GH--0818045850--14,2025-10-28T05:30:29.771733
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,631,OR.GH--0818045850--14,2025-10-28T05:30:29.771734
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,632,OR.GH--0818045850--14,2025-10-28T05:30:29.771735
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,633,OR.GH--0818045850--14,2025-10-28T05:30:29.771736
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,634,OR.GH--0818045850--14,2025-10-28T05:30:29.771737
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,635,OR.GH--0818045850--14,2025-10-28T05:30:29.771738
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,636,OR.GH--0818045850--14,2025-10-28T05:30:29.771739
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,637,OR.GH--0818045850--14,2025-10-28T05:30:29.771740
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,638,OR.GH--0818045850--14,2025-10-28T05:30:29.771741
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,639,OR.GH--0818045850--14,2025-10-28T05:30:29.771742
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,640,OR.GH--0818045850--14,2025-10-28T05:30:29.771743
bc0a8b82-3c1d-5267-b74b-3782ac472481,()-,,,,False,(1) The string supplied did not seem to be a phone number.,,641,OR.GH--0818045850--14,2025-10-28T05:30:29.771745
bc0a8b82-3c1d-5267-b74b-3782ac472481,(561)336-7000,+15613367000,,+1,True,,,642,OR.GH--0818045850--14,2025-10-28T05:30:29.771746
bc0a8b82-3c1d-5267-b74b-3782ac472481,(561)844-6300,+15618446300,,+1,True,,,643,OR.GH--0818045850--14,2025-10-28T05:30:29.771747
bc0a8b82-3c1d-5267-b74b-3782ac472481,(561)798-8500,+15617988500,,+1,True,,,644,OR.GH--0818045850--14,2025-10-28T05:30:29.771748
bc0a8b82-3c1d-5267-b74b-3782ac472481,(561)655-5511,+15616555511,,+1,True,,,645,OR.GH--0818045850--14,2025-10-28T05:30:29.771749
bc0a8b82-3c1d-5267-b74b-3782ac472481,(561)747-2234,+15617472234,,+1,True,,,646,OR.GH--0818045850--14,2025-10-28T05:30:29.771750
bc0a8b82-3c1d-5267-b74b-3782ac472481,(561)622-1411,+15616221411,,+1,True,,,647,OR.GH--0818045850--14,2025-10-28T05:30:29.771751
bc0a8b82-3c1d-5267-b74b-3782ac472481,(561)737-7733,+15617377733,,+1,True,,,648,OR.GH--0818045850--14,2025-10-28T05:30:29.771752
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,649,OR.GH--0818045850--14,2025-10-28T05:30:29.771753
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,650,OR.GH--0818045850--14,2025-10-28T05:30:29.771754
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,651,OR.GH--0818045850--14,2025-10-28T05:30:29.771755
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,652,OR.GH--0818045850--14,2025-10-28T05:30:29.771756
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,653,OR.GH--0818045850--14,2025-10-28T05:30:29.771758
bc0a8b82-3c1d-5267-b74b-3782ac472481,(321)253-2266,+13212532266,,+1,True,,,654,OR.GH--0818045850--14,2025-10-28T05:30:29.771759
bc0a8b82-3c1d-5267-b74b-3782ac472481,(321)253-2266,+13212532266,,+1,True,,,655,OR.GH--0818045850--14,2025-10-28T05:30:29.771760
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)636-2111,+12396362111,,+1,True,,,656,OR.GH--0818045850--14,2025-10-28T05:30:29.771761
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,657,OR.GH--0818045850--14,2025-10-28T05:30:29.771762
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,658,OR.GH--0818045850--14,2025-10-28T05:30:29.771763
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,659,OR.GH--0818045850--14,2025-10-28T05:30:29.771764
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,660,OR.GH--0818045850--14,2025-10-28T05:30:29.771766
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,661,OR.GH--0818045850--14,2025-10-28T05:30:29.771767
bc0a8b82-3c1d-5267-b74b-3782ac472481,(850)877-8166,+18508778166,,+1,True,,,662,OR.GH--0818045850--14,2025-10-28T05:30:29.771769
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,663,OR.GH--0818045850--14,2025-10-28T05:30:29.771770
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,664,OR.GH--0818045850--14,2025-10-28T05:30:29.771771
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,665,OR.GH--0818045850--14,2025-10-28T05:30:29.771772
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,666,OR.GH--0818045850--14,2025-10-28T05:30:29.771774
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,667,OR.GH--0818045850--14,2025-10-28T05:30:29.771775
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,668,OR.GH--0818045850--14,2025-10-28T05:30:29.771776
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,669,OR.GH--0818045850--14,2025-10-28T05:30:29.771777
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,670,OR.GH--0818045850--14,2025-10-28T05:30:29.771778
bc0a8b82-3c1d-5267-b74b-3782ac472481,(941)408-0500,+19414080500,,+1,True,,,671,OR.GH--0818045850--14,2025-10-28T05:30:29.771779
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,672,OR.GH--0818045850--14,2025-10-28T05:30:29.771780
bc0a8b82-3c1d-5267-b74b-3782ac472481,(941)408-0500,+19414080500,,+1,True,,,673,OR.GH--0818045850--14,2025-10-28T05:30:29.771781
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,674,OR.GH--0818045850--14,2025-10-28T05:30:29.771782
bc0a8b82-3c1d-5267-b74b-3782ac472481,(727)215-5114,+17272155114,,+1,True,,,675,OR.GH--0818045850--14,2025-10-28T05:30:29.771784
bc0a8b82-3c1d-5267-b74b-3782ac472481,(407)767-1200,+14077671200,,+1,True,,,676,OR.GH--0818045850--14,2025-10-28T05:30:29.771785
bc0a8b82-3c1d-5267-b74b-3782ac472481,(237)274-8200,+12372748200,,+1,False,,,677,OR.GH--0818045850--14,2025-10-28T05:30:29.771790
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,678,OR.GH--0818045850--14,2025-10-28T05:30:29.771791
bc0a8b82-3c1d-5267-b74b-3782ac472481,(855)327-6112,+18553276112,,+1,True,,,679,OR.GH--0818045850--14,2025-10-28T05:30:29.771792
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,680,OR.GH--0818045850--14,2025-10-28T05:30:29.771793
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,681,OR.GH--0818045850--14,2025-10-28T05:30:29.771794
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,682,OR.GH--0818045850--14,2025-10-28T05:30:29.771795
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,683,OR.GH--0818045850--14,2025-10-28T05:30:29.771797
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,684,OR.GH--0818045850--14,2025-10-28T05:30:29.771798
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,685,OR.GH--0818045850--14,2025-10-28T05:30:29.771799
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,686,OR.GH--0818045850--14,2025-10-28T05:30:29.771800
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,687,OR.GH--0818045850--14,2025-10-28T05:30:29.771801
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,688,OR.GH--0818045850--14,2025-10-28T05:30:29.771802
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,689,OR.GH--0818045850--14,2025-10-28T05:30:29.771804
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,690,OR.GH--0818045850--14,2025-10-28T05:30:29.771805
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,691,OR.GH--0818045850--14,2025-10-28T05:30:29.771806
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,692,OR.GH--0818045850--14,2025-10-28T05:30:29.771807
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,693,OR.GH--0818045850--14,2025-10-28T05:30:29.771808
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,694,OR.GH--0818045850--14,2025-10-28T05:30:29.771809
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,695,OR.GH--0818045850--14,2025-10-28T05:30:29.771810
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,696,OR.GH--0818045850--14,2025-10-28T05:30:29.771811
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,697,OR.GH--0818045850--14,2025-10-28T05:30:29.771812
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,698,OR.GH--0818045850--14,2025-10-28T05:30:29.771813
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,699,OR.GH--0818045850--14,2025-10-28T05:30:29.771814
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,700,OR.GH--0818045850--14,2025-10-28T05:30:29.771815
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,701,OR.GH--0818045850--14,2025-10-28T05:30:29.771816
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,702,OR.GH--0818045850--14,2025-10-28T05:30:29.771819
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,703,OR.GH--0818045850--14,2025-10-28T05:30:29.771820
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,704,OR.GH--0818045850--14,2025-10-28T05:30:29.771821
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,705,OR.GH--0818045850--14,2025-10-28T05:30:29.771822
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)281-3870,+12392813870,,+1,True,,,706,OR.GH--0818045850--14,2025-10-28T05:30:29.771824
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,707,OR.GH--0818045850--14,2025-10-28T05:30:29.771825
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,708,OR.GH--0818045850--14,2025-10-28T05:30:29.771826
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,709,OR.GH--0818045850--14,2025-10-28T05:30:29.771827
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,710,OR.GH--0818045850--14,2025-10-28T05:30:29.771828
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,711,OR.GH--0818045850--14,2025-10-28T05:30:29.771829
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,712,OR.GH--0818045850--14,2025-10-28T05:30:29.771830
bc0a8b82-3c1d-5267-b74b-3782ac472481,(855)327-6112,+18553276112,,+1,True,,,713,OR.GH--0818045850--14,2025-10-28T05:30:29.771831
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,714,OR.GH--0818045850--14,2025-10-28T05:30:29.771832
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,715,OR.GH--0818045850--14,2025-10-28T05:30:29.771833
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,716,OR.GH--0818045850--14,2025-10-28T05:30:29.771834
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,717,OR.GH--0818045850--14,2025-10-28T05:30:29.771836
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,718,OR.GH--0818045850--14,2025-10-28T05:30:29.771837
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,719,OR.GH--0818045850--14,2025-10-28T05:30:29.771838
bc0a8b82-3c1d-5267-b74b-3782ac472481,(855)327-6112,+18553276112,,+1,True,,,720,OR.GH--0818045850--14,2025-10-28T05:30:29.771839
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,721,OR.GH--0818045850--14,2025-10-28T05:30:29.771840
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,722,OR.GH--0818045850--14,2025-10-28T05:30:29.771841
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,723,OR.GH--0818045850--14,2025-10-28T05:30:29.771842
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,724,OR.GH--0818045850--14,2025-10-28T05:30:29.771846
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,725,OR.GH--0818045850--14,2025-10-28T05:30:29.771848
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,726,OR.GH--0818045850--14,2025-10-28T05:30:29.771849
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,727,OR.GH--0818045850--14,2025-10-28T05:30:29.771850
bc0a8b82-3c1d-5267-b74b-3782ac472481,(855)327-6112,+18553276112,,+1,True,,,728,OR.GH--0818045850--14,2025-10-28T05:30:29.771851
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,729,OR.GH--0818045850--14,2025-10-28T05:30:29.771852
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,730,OR.GH--0818045850--14,2025-10-28T05:30:29.771853
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,731,OR.GH--0818045850--14,2025-10-28T05:30:29.771854
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,732,OR.GH--0818045850--14,2025-10-28T05:30:29.771855
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,733,OR.GH--0818045850--14,2025-10-28T05:30:29.771856
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,734,OR.GH--0818045850--14,2025-10-28T05:30:29.771857
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,735,OR.GH--0818045850--14,2025-10-28T05:30:29.771859
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,736,OR.GH--0818045850--14,2025-10-28T05:30:29.771860
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,737,OR.GH--0818045850--14,2025-10-28T05:30:29.771861
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,738,OR.GH--0818045850--14,2025-10-28T05:30:29.771862
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,739,OR.GH--0818045850--14,2025-10-28T05:30:29.771863
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,740,OR.GH--0818045850--14,2025-10-28T05:30:29.771864
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,741,OR.GH--0818045850--14,2025-10-28T05:30:29.771865
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,742,OR.GH--0818045850--14,2025-10-28T05:30:29.771869
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,743,OR.GH--0818045850--14,2025-10-28T05:30:29.771870
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,744,OR.GH--0818045850--14,2025-10-28T05:30:29.771872
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,745,OR.GH--0818045850--14,2025-10-28T05:30:29.771873
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,746,OR.GH--0818045850--14,2025-10-28T05:30:29.771874
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,747,OR.GH--0818045850--14,2025-10-28T05:30:29.771875
bc0a8b82-3c1d-5267-b74b-3782ac472481,(855)327-6112,+18553276112,,+1,True,,,748,OR.GH--0818045850--14,2025-10-28T05:30:29.771876
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,749,OR.GH--0818045850--14,2025-10-28T05:30:29.771877
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,750,OR.GH--0818045850--14,2025-10-28T05:30:29.771878
bc0a8b82-3c1d-5267-b74b-3782ac472481,(855)327-6112,+18553276112,,+1,True,,,751,OR.GH--0818045850--14,2025-10-28T05:30:29.771880
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,752,OR.GH--0818045850--14,2025-10-28T05:30:29.771881
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,753,OR.GH--0818045850--14,2025-10-28T05:30:29.771882
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,754,OR.GH--0818045850--14,2025-10-28T05:30:29.771883
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,755,OR.GH--0818045850--14,2025-10-28T05:30:29.771884
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,756,OR.GH--0818045850--14,2025-10-28T05:30:29.771885
bc0a8b82-3c1d-5267-b74b-3782ac472481,(727)397-9641,+17273979641,,+1,True,,,757,OR.GH--0818045850--14,2025-10-28T05:30:29.771886
bc0a8b82-3c1d-5267-b74b-3782ac472481,(772)589-3186,+17725893186,,+1,True,,,758,OR.GH--0818045850--14,2025-10-28T05:30:29.771887
bc0a8b82-3c1d-5267-b74b-3782ac472481,(772)589-3186,+17725893186,,+1,True,,,759,OR.GH--0818045850--14,2025-10-28T05:30:29.771888
bc0a8b82-3c1d-5267-b74b-3782ac472481,(000)000-0000,+10000000000,,+1,False,,,760,OR.GH--0818045850--14,2025-10-28T05:30:29.771889
bc0a8b82-3c1d-5267-b74b-3782ac472481,(772)567-4311,+17725674311,,+1,True,,,761,OR.GH--0818045850--14,2025-10-28T05:30:29.771891
bc0a8b82-3c1d-5267-b74b-3782ac472481,(772)567-4311,+17725674311,,+1,True,,,762,OR.GH--0818045850--14,2025-10-28T05:30:29.771892
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)274-8200,+12392748200,,+1,True,,,763,OR.GH--0818045850--14,2025-10-28T05:30:29.771893
bc0a8b82-3c1d-5267-b74b-3782ac472481,(727)216-1141,+17272161141,,+1,True,,,764,OR.GH--0818045850--14,2025-10-28T05:30:29.771894
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)353-6636,+12393536636,,+1,True,,,765,OR.GH--0818045850--14,2025-10-28T05:30:29.771895
bc0a8b82-3c1d-5267-b74b-3782ac472481,(407)898-5452,+14078985452,,+1,True,,,766,OR.GH--0818045850--14,2025-10-28T05:30:29.771896
bc0a8b82-3c1d-5267-b74b-3782ac472481,(239)434-0656,+12394340656,,+1,True,,,767,OR.GH--0818045850--14,2025-10-28T05:30:29.771897
bc0a8b82-3c1d-5267-b74b-3782ac472481,(772)567-2332,+17725672332,,+1,True,,,768,OR.GH--0818045850--14,2025-10-28T05:30:29.771898
